UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
7050,52002,Mongolia,18-03-2020,"Mongolian Gov. economic counter measures during the Covid-19 ACTION 2:
MINFIN 
@KhurelbaatarCh
 and 
@Mongolbank_mn
 consumer loan and its interest re-payment is postponed for 90 days and credit rating will not be decreased during this period.",Positive
7051,52003,India,18-03-2020,"Paswan said the government will bring these three products under the Essential Commodities Act if their prices shoot up from the level which prevailed in the last six months

#coronavirus 

https://t.co/VvY43kiEjp",Negative
7052,52004,India,18-03-2020,"Cases rise in India, govt says 'monitoring soap prices'

#coronavirus 

Catch all the #Live updates

 https://t.co/OhUFZ26o3N",Neutral
7053,52005,UK,18-03-2020,"The #coronavirus outbreak has forced administrators' hands earlier than expected

https://t.co/cHaJCObYa7",Negative
7054,52006,United States,18-03-2020,(via @WashingtonPost) U.S. stocks and oil prices slump as #coronavirus reaches all 50 states. https://t.co/VIYWLxTGHt,Positive
7055,52007,ORD ,18-03-2020,?#RetailAlert? Must Read Learning from IGA China's Coronavirus Experience https://t.co/33Q80ayg5Y #Retail #China Grocery #Supermarket #GroceryStore #DataAnalytics https://t.co/QM72dzDYcO,Neutral
7056,52008,California,18-03-2020,"California has launched a new comprehensive, consumer-friendly website to boost COVID-19 awareness. Visit the one-stop state website for the latest news and information. #DSHCOVID19 https://t.co/AgXfmp97TU",Extremely Positive
7057,52009,,18-03-2020,"What #coronavirus taught us:
1. To stay at home and be with family.
2. To eat home made, healthy, food.
3. To maintain hygiene.
4. To meditate.
5. To give up junk food.
6. To avoid unnecessary travel.
7. To stockup groceries on time. 
8. Help your spouse in daily chorus.",Positive
7058,52010,"Sacramento, CA",18-03-2020,"We can all help protect each other from #COVID19. @CDPHDirector Dr. Sonia Y. Angell offers advice on how best to stay healthy for members of high-risk groups, or for those caring for them.

For more, visit CA's new website:

??https://t.co/z5l4vy47np?? https://t.co/TRJfDJsumI",Extremely Positive
7059,52011,"Sacramento, CA",18-03-2020,Governor Gavin Newsom introduced a public awareness campaign to keep Californians updated on COVID-19. Information is easily retrievable on a new user-friendly website. Please make use of this tool and help slow the pandemic. https://t.co/K0wB4Lt5rx,Extremely Positive
7060,52012,"Broxtowe, Nottingham",18-03-2020,Scammers often prey on people in the most difficult situations If you re contacted by someone offering to recover your money for an event or a holiday look out for the signs of a potential  ,Neutral
7061,52013,"Poland, OH",18-03-2020,"How COVID-19 Changed Consumers' Daily Lives https://t.co/Uw7tSbqLAW

#DigitalPayments #PaymentPortal #Coronavirus",Neutral
7062,52014,North Carolina,18-03-2020,WONDERFUL: Country music star Brad Paisley and actress Kimberly Williams-Paisley will be providing free groceries to elderly residents in response to the coronavirus pandemic. https://t.co/LAxVVaByBN,Extremely Positive
7063,52015,"Birmingham, Alabama",18-03-2020,"Brad Paisleys free grocery store delivering to the elderly amid COVID-19 outbreak.

https://t.co/txs06dKThA https://t.co/42Gs3aPMMa",Positive
7064,52016,"Dublin, Ireland",18-03-2020,"Call volumes to our helpline have increased which is leading to longer wait times. Please bear with us, we are sorry if you are waiting.

For the most up to date information on COVID-19 and your consumer rights, see our website FAQ:

https://t.co/0iF4YuDdmz",Positive
7065,52017,El Dorado,18-03-2020,"A friend of mine stocking rice in the alps. Thats another level of stock piling food.

#food #crash #coronavirus https://t.co/fEQI9rdlXz",Positive
7066,52018,Tennessee,18-03-2020,"Based on my recent online shopping attempts, nobodys buying Lysol toilet cleaner. The IRONY.  #coronavirus #COVID19 #toiletpaper",Negative
7067,52019,Randburg,18-03-2020,"The Consumer Protection Act: Cancellations of Bookings and Reservations in the Context of COVID-19 Travel Bans and Restrictions

https://t.co/MVKbXBq0Kb",Neutral
7068,52020,"Newark, NJ",18-03-2020,Work in #consumergoods? How is the #coronavirus affecting your business? Weigh in our short poll. https://t.co/ha1scnkU7L #cpg https://t.co/iDCCcjPe9n,Neutral
7069,52021,"Hamilton, ON",18-03-2020,Morneau says  On Monday I spoke with all CEOs of major grocery store and say they will maintain fair prices  and that goods are still flowing properly to the stores,Positive
7070,52022,"Peterborough, Ontario, Canada",18-03-2020,"During a time when thousands are stocking up on food and essentials, the shelves at food banks in the Peterborough area seem to be dwindling in supplies. But Kawartha Food Share says there is no need to panic. 
https://t.co/AMA9MtXxKy",Extremely Negative
7071,52023,"Middlesbrough, England",18-03-2020,"Some people need to realise the fucking severity of this COVID-19 and what damage its done and doing. Its took peoples lives, peoples jobs, people cant afford to stock up on food, please understand the severity!!",Negative
7072,52024,,18-03-2020,"I dont think it does... 
@AldiUK #coronavirus #nofood #ironic #isntitironic https://t.co/u86FyhqOaj",Neutral
7073,52025,info@aptitudeconsulting.co.za,18-03-2020, You can contract through contact with contaminated surfaces objects or items of personal use  Bangani ngicela niyeke i online shopping especially from China amp Europe amp the likes,Positive
7074,52026,"London, UK",18-03-2020,Speaking today to on how low can prices continue to dive how would that affect oil companies in the light of Crisis,Extremely Negative
7075,52027,Switzerland,18-03-2020,Communities are using social media to organize grocery shopping or help with other basic needs for people confined to their homes due to #coronavirus. @tanyakoenigcnn spoke with @aleiacon to find out more: https://t.co/m3qyFWjDme,Positive
7076,52028,"Milwaukee, WI",18-03-2020,"You can help meet an increased demand for emergency food service, medical equipment and cleaning supplies here in Milwaukee by donating to @UnitedWayGMWC's  Covid-19 Emergency Needs Fund: https://t.co/mlFaVt7eCi",Negative
7077,52029,California,18-03-2020,@Albertsons I need you to contact me IMMEDIATELY regarding the complete &amp; utter failure of your online shopping and Drive Up &amp; Go which left an at-risk elderly woman (with underlying health issues) without food!  Totally inexcusable &amp; reprehen,Extremely Negative
7078,52030,420 street,18-03-2020,Every grocery store worker needs hazard pay right now They are along w healthcare at the front lines of and society will literally collapse without them yet somehow this is worth min wage Fight and STRIKE for 30 hr benefits amp paid sick leave,Extremely Negative
7079,52031,,18-03-2020,"During the COVID-19 crisis, this account will post pantry- and budget-friendly recipes from many cultures  because we're all in this together. 

You can find the ingredients at any large US supermarket. Enjoy and stay safe!",Extremely Positive
7080,52032," New Hampshire, USA",18-03-2020,We are close to a bottom in equities. It will be this week. There are massive extremes happening today. Look at the VIX. Look at oil. Look at treasuries. Not to mention how oversold equities are! Headlines may get worse but prices are near extreme #coronavirus #COVID19 $SPY $VXX,Negative
7081,52033,Singapore,18-03-2020,"Indonesia - 227 cases, 19 deaths
Philippines - 187 cases, 14 deaths
Malaysia - 673 cases, 2 deaths
Thailand - 177 cases, 1 death
Singapore - 226 cases , 0 deaths

Indonesia now has the most #COVID19 case fatalities in Southeast Asia #coronavirus #CoronaOutbreak #SARSCoV2",Extremely Negative
7082,52034,,18-03-2020,"Despite #coronavirus pandemic worries, investor buying at market dips and steady SIP flows lead to largest monthly flows into equity funds, investors also joined in the gold rush as a hedge and tracking sharp gains in the yellow metal prices. https://t.co/byCXlCDf5J",Positive
7083,52035,"Red Oak, Texas",18-03-2020,"At CSE Mobility &amp; Scrubs we are working hard to keep sanitizing products in stock at affordable prices. We are currently in stock on Madacide Wipes 160 count, MadaCide-FD Spray-Quart and a few hand sanitizers. #StaySafeStayHome #COVID2019
#CoronaVirusUpdate https://t.co/7cQ9kkzD2T",Positive
7084,52036,United States,18-03-2020,"If your family is on SNAP, or you know anyone in the US that may need food assistance, @expensify is going to redirect all of its charitable funds to https://t.co/OWndPdQ3BV! 

The program is matching SNAP grocery purchases up to $50 per family. #coronavirus #CSforALL",Positive
7085,52037,"Calgary, Alberta, Canada",18-03-2020,"As of Tuesday afternoon, the Calgary-based airline has identified 14 COVID-19 cases involving passengers  https://t.co/NCxFNPuvcW #yyc #westjet #covid19 #coronavirus",Neutral
7086,52038,Illinois,18-03-2020,"Final version of this graphic: @MidAm_EnergyCo told us today that it would implement a moratorium on shut-offs. And now all of the utilities, including @MyAquaAmerica, are ordered to! https://t.co/wbCMm9XcGK https://t.co/1ax4OkAEtK",Neutral
7087,52039,Illinois,18-03-2020,"CUB on @ILCommerceComm directing moratorium on shut-offs and suspension of door-to-door alternative supplier sales: As this public health crisis unfolds, we need to do everything we can to ease the worries of Illinois citizens. https://t.co/FXQVEoGfXx https://t.co/nJL7nO329B",Extremely Negative
7088,52040,"Lusaka, Zambia",18-03-2020,"CUTS DISCUSSES WORLD CONSUMER RIGHTS DAY, CORONA &amp; MEALIE MEAL PRICES

Today, 18th March 2020 the Consumer Unity &amp; Trust Society (@CUTS_Lusaka) will be on #DCTalkRadio 90.9 to discuss World Consumer Rights Day, Covid19 &amp; Mealie Meal Prices. https://t.co/T6ALQLKMxl",Positive
7089,52041,"Springfield, MO",18-03-2020,"Please pray for my brother, nothings wrong, he just works at a grocery store during COVID-19",Positive
7090,52042,"Sacramento, California",18-03-2020,"California Launches New Comprehensive, Consumer-Friendly Website and Public Service Announcements to Boost COVID-19 Awareness https://t.co/asO4ZgDVO9 @Cal_OES",Extremely Positive
7091,52043,"Calgary, Alberta, Canada",18-03-2020,Demand for local food banks like the typically increases during times of crisis spokesperson Shawna Ogston says via For contact Ogston,Negative
7092,52044,"Sacramento, CA",18-03-2020,"From @CAgovernor, a new Novel Coronavirus (COVID-19) consumer-friendly website, https://t.co/IJHI49MHpm, that highlights critical steps people can take to stay healthy &amp; resources available to Californians impacted, including paid sick leave and unemployment assistance. https://t.co/1ZFWDRpXn4",Negative
7093,52045,"Pasadena, CA",18-03-2020,"Scammers are taking advantage of fears surrounding the #Coronavirus. Here's information on how to avoid being a victim of a scam.
https://t.co/6o6HVGjhzw",Extremely Negative
7094,52046,"Minneapolis, MN",18-03-2020,Charity organizations particularly food shelves and pantries are struggling to keep up with an increased demand for services and fewer volunteers Here are places you can donate to across Minnesota including Greater Twin Cities United Way,Extremely Positive
